USPTO,Author_Id,Filing_Date
10768659,17370,2019-02-12
10268232,17370,2017-06-02
16/986383,17370,
16/826364,17370,
16/680908,17370,
16/999667,17405,
10953208,23715,2016-04-29
10879983,23715,2020-05-17
10849853,23715,2016-12-09
10814115,23715,2012-12-27
10716752,23715,2019-11-22
10716751,23715,2015-06-11
10693544,23715,2019-04-23
10610482,23715,2018-11-01
10596110,23715,2015-06-11
10532027,23715,2015-06-11
10517819,23715,2015-06-11
10517820,23715,2015-06-11
10413507,23715,2016-12-09
10182985,23715,2016-12-09
10149635,23715,2016-08-15
7910300,23715,2007-02-08
13/728300,23715,
17/126786,23715,
16/427505,23715,
16/162060,23715,
16/612648,23715,
16/427560,23715,
16/080737,23715,
16/612632,23715,
16/778152,23715,
16/899644,23715,
16/614172,23715,
16/696233,23715,
16/803577,23715,
16/177687,23715,
16/684638,23715,
16/684638,23715,
16/691514,23715,
16/202647,23715,
62/847659,23715,
62/865472,23715,
16/857279,23715,
16/691579,23715,
62/885450,23715,
62/906771,23715,
62/913419,23715,
62/942575,23715,
62/914048,23715,
17/126835,23715,
16/899447,23715,
16/119135,23715,
15/934029,23715,
15/465304,23715,
16/614083,23715,
62/947582,23715,
62/946336,23715,
62/944631,23715,
62/881755,23715,
15/489268,23715,
16/152785,23715,
15/758309,23715,
16/614177,23715,
17/066534,23715,
16/528197,23715,
16/613766,23715,
16/415417,23715,
16/991536,23715,
15/307806,23715,
16/427414,23715,
16/206639,16580,
17/032539,24185,
16/299746,19380,
10073191,4310,2015-02-24
9929690,4310,2014-10-31
9116537,4310,2011-05-20
9057830,4310,2011-07-19
8823250,4310,2013-01-02
7251402,4310,
15/833027,4310,
11026419,15525,2019-05-14
16/299641,15525,
16/482954,15525,
16/655125,19260,
8978535,2255,2011-08-11
8365315,2255,2010-12-01
10962611,2575,2019-08-27
7560927,2575,2004-08-27
7423427,2575,2005-05-16
7246240,2575,2002-04-26
6218832,2575,
5917322,2575,
103132824,4690,
201410412578,4690,
201410412578,4690,
10976076,3270,
10889501,3270,2018-08-23
10870784,3270,2018-12-27
10427345,3270,2015-04-30
10234172,3270,2016-10-03
10043932,3270,2014-08-20
9972760,3270,2014-06-19
9972760,3270,2014-06-19
9951446,3270,2015-09-17
9929690,3270,2014-10-31
9917221,3270,2013-08-21
9905744,3270,2014-06-17
9905744,3270,2014-06-17
9828251,3270,2015-06-23
9719697,3270,2014-06-06
9719697,3270,2014-06-06
9559388,3270,2014-06-18
9459024,3270,2014-09-06
9428404,3270,2012-10-04
9391255,3270,2007-01-30
9209378,3270,2014-06-20
9109846,3270,2010-07-30
9099601,3270,2013-03-13
9076712,3270,2013-09-04
9073759,3270,2011-08-09
9076712,3270,2013-09-04
9012849,3270,2013-07-09
8883047,3270,2011-01-06
8865995,3270,2007-12-03
8501007,3270,2012-02-13
8365539,3270,2010-02-12
8119007,3270,2010-11-19
8119007,3270,2010-11-19
7586003,3270,2005-07-14
7508110,3270,2004-12-08
16/394447,3270,
16/250717,3270,
17/091141,3270,
10875809,20000,2019-01-11
16/449100,19270,
10338000,16150,2013-09-24
15/983051,16150,
16/361157,16150,
16/692892,22785,
14/905360,5020,
10889883,1235,2018-11-28
10696599,1235,2017-02-10
10585054,1235,2018-12-12
10407757,1235,2014-03-14
10364804,1235,2016-12-16
10234410,1235,2014-09-11
10214798,1235,2016-05-13
10209208,1235,2017-07-25
10179954,1235,2014-05-07
10167540,1235,2015-05-06
10030312,1235,2009-10-14
9791394,1235,2014-05-20
9783907,1235,2014-09-08
9548678,1235,2015-03-26
9512039,1235,2014-03-05
9091314,1235,2012-09-13
9018117,1235,2013-03-08
8906216,1235,2008-09-08
8876990,1235,
8728630,1235,2008-12-19
8282746,1235,2009-07-08
7910231,1235,2007-10-23
7425255,1235,2005-06-07
16/244614,1235,
16/331273,1235,
16/538026,1235,
16/254570,1235,
16/259137,1235,
10992003,2235,2016-10-31
10727488,2235,2017-02-07
10675819,2235,2016-12-23
10569480,2235,2015-10-02
10319989,2235,2016-09-26
10236518,2235,2015-08-31
10230124,2235,2014-12-02
10164242,2235,2015-05-19
9947481,2235,2015-06-19
9786944,2235,2010-12-16
9614231,2235,2014-02-11
9583779,2235,2014-02-04
9153833,2235,2014-05-13
9065093,2235,2012-04-09
8999571,2235,2012-02-29
8852807,2235,2012-02-24
8722226,2235,2010-12-16
8722227,2235,2013-08-26
8604664,2235,2009-02-20
8378552,2235,2011-12-12
8368285,2235,2011-12-16
8310130,2235,2011-03-04
8247946,2235,2010-08-20
8148013,2235,2007-09-17
8093781,2235,2010-12-03
7999435,2235,2008-02-21
7994686,2235,2007-04-26
7923895,2235,2008-09-10
7872396,2235,2007-07-26
7541715,2235,2005-06-13
7338734,2235,2002-12-23
7026071,2235,2001-05-22
6231779,2235,1998-10-19
15/480235,2235,
16/597329,2235,
16/995689,2235,
15/618076,2235,
16/430803,2235,
16/852308,2235,
10806431,3035,2014-09-25
10028661,3035,
9078577,3035,2013-03-13
7319425,3035,2006-01-30
6452149,3035,2000-03-07
5818788,3035,
4831585,3035,
15/972653,3035,
10256939,3660,2016-06-02
10050740,3660,2017-11-09
5351146,3660,
15/196933,3660,
16/600470,3660,
7398359,1185,2004-04-30
4922246,1185,
10389526,2570,2016-04-21
9389063,2570,2014-04-04
7940390,2570,2007-11-29
7877012,2570,2007-06-08
9205089,3710,2012-04-27
8758091,3710,2010-04-06
5266098,3710,
9273883,3260,2010-09-20
5690930,23650,
5525513,23650,
16/887649,15580,
9929690,16450,2014-10-31
9116537,16450,2011-05-20
8823250,16450,2013-01-02
15/833027,16450,
16/063353,15470,
16/708339,21430,
16/010030,16500,
17/007649,22400,
16/263071,22400,
10879983,22920,2020-05-17
10693544,22920,2019-04-23
16/427505,22920,
16/991536,22920,
16/696233,22920,
10149070,3985,2017-01-19
10951064,23900,2019-02-25
660887,23900,
10967122,1425,2016-08-05
10933218,1425,2016-01-29
10806383,1425,2012-10-26
10696769,1425,2016-12-01
10646691,1425,2017-01-23
10564237,1425,2018-04-19
10532132,1425,2013-06-05
10058688,1425,2014-11-10
10006841,1425,2016-06-23
9918656,1425,2013-02-25
9586035,1425,2008-12-11
9561353,1425,2014-08-08
9395286,1425,2013-09-05
9097644,1425,2011-02-08
8801694,1425,2006-08-11
8758658,1425,2010-12-28
8604664,1425,2009-02-20
8378552,1425,2011-12-12
8368285,1425,2011-12-16
8247946,1425,2010-08-20
8182464,1425,2010-02-22
8093781,1425,2010-12-03
7999435,1425,2008-02-21
7931914,1425,2002-10-29
7918842,1425,2004-02-20
7901397,1425,2007-10-31
7892221,1425,2005-01-21
7875290,1425,2005-10-07
7872396,1425,2007-07-26
7820201,1425,2007-10-22
7300668,1425,2002-10-29
7276252,1425,2001-05-18
7070590,1425,2000-09-19
6945638,1425,2002-10-29
6629559,1425,2002-04-24
6610428,1425,
6530958,1425,
6514518,1425,
6508980,1425,1998-09-25
6397922,1425,2000-05-24
6280771,1425,1998-02-20
6176874,1425,1995-06-07
6172009,1425,
6146567,1425,
6123861,1425,1998-02-11
6109332,1425,
5869170,1425,1995-06-05
5814161,1425,
5807437,1425,
5797898,1425,1996-07-02
5518680,1425,1994-02-23
5490962,1425,1993-10-18
5490882,1425,
5387380,1425,
5340656,1425,
5231074,1425,
5204055,1425,
16/411907,1425,
16/847862,1425,
16/165583,1425,
16/605092,1425,
16/858197,1425,
16/427505,1425,
15/919822,1425,
16/047521,1425,
17/065510,1425,
14/896806,1425,
16/490634,1425,
16/696233,20060,
9560977,6635,2014-06-26
9289133,6635,2010-10-13
8968207,6635,2010-02-16
8273031,6635,2009-12-23
7815578,6635,2003-09-22
7792563,6635,2006-03-16
7666144,6635,2006-02-21
6308093,6635,1999-10-07
5755671,6635,
4862361,6635,
4802491,6635,
4732157,6635,
4350677,6635,
4174952,6635,
4164558,6635,
4080264,6635,
9295397,5255,2014-06-16
8868163,5255,2012-10-19
8346349,5255,2009-01-15
8340746,5255,2009-07-16
10902331,4015,2017-08-21
10525984,4015,2017-08-21
9546868,3340,2014-07-24
9007444,3340,2011-07-27
8834146,3340,
7882701,3340,2007-09-04
7832488,3340,
7777392,3340,2007-11-08
6746172,3340,2001-11-08
6193430,3340,
16/023588,3340,
16/696546,6035,
10295624,1285,2013-06-14
10197646,1285,2015-05-06
15/494384,1285,
16/729923,1285,
16/256267,1285,
9064147,4315,2014-03-19
8740819,4315,2008-03-20
8718375,4315,2011-12-02
16/859078,4315,
4293769,5195,
3691381,5195,
16/071641,3650,
6782305,6675,
16/427911,20600,
16/803577,22370,
10535256,1520,
4891787,1520,
15/775621,1520,
10846584,1215,
9678011,1215,2015-01-30
4408471,1215,
20110254199,1215,
8612160,1500,2009-11-16
8458259,1500,2011-12-23
8103767,1500,2009-01-16
7706365,1500,2004-11-17
7500002,1500,2005-11-07
7127513,1500,
6963915,1500,2002-06-03
6553420,1500,1998-06-02
6430618,1500,1998-03-13
8442892,4025,2009-12-29
8296207,4025,2010-06-28
10876088,5925,2017-02-06
10833570,5925,2018-11-29
10323221,5925,2017-01-05
10177627,5925,2016-08-03
9395317,5925,2014-02-14
8860260,5925,2012-12-17
7772947,5925,2007-04-19
7765905,5925,2007-04-20
5699621,5925,
5631618,5925,
5294854,5925,
5196745,5925,
5157296,5925,
16/400840,5925,
16/341759,5925,
17/100542,5925,
16/358137,5925,
15/926900,5925,
16/220566,5925,
10703048,1620,2015-05-20
10213960,1620,2016-11-18
10078046,1620,2016-04-27
10790784,4115,2018-09-10
10749434,4115,2019-11-27
10700589,4115,2018-09-27
10644503,4115,2016-10-11
10541611,4115,2018-09-28
10536093,4115,2017-06-28
10218289,4115,2014-05-28
10205400,4115,2015-09-14
10090772,4115,2013-03-07
10075064,4115,2015-07-06
9923518,4115,2015-12-19
9912303,4115,2015-08-11
9853550,4115,2015-04-15
9825545,4115,2016-02-12
9819272,4115,2013-10-31
9762145,4115,2014-06-02
9755576,4115,2015-12-18
9667139,4115,2015-05-11
9660520,4115,2014-04-08
9634577,4115,2014-11-18
9450506,4115,2015-01-23
9407164,4115,2014-01-10
9374020,4115,2014-01-21
9141832,4115,2013-03-15
9048727,4115,2014-04-14
8957727,4115,2013-03-13
8699248,4115,2012-08-30
8670254,4115,2011-01-21
8659353,4115,2012-03-19
8643347,4115,2012-06-04
8451053,4115,2011-02-03
8212541,4115,2009-05-08
8164384,4115,2011-05-12
8026763,4115,2009-11-10
7889519,4115,2007-01-12
7728564,4115,2007-02-23
7589605,4115,2006-02-15
7564227,4115,2008-06-17
7535133,4115,2006-05-03
7423413,4115,2006-06-06
6937115,4115,2002-02-25
6912142,4115,2001-10-22
6551233,4115,
6239996,4115,2000-04-26
16/312071,4115,
16/915051,4115,
16/932327,4115,
10767149,3325,2017-06-13
10017724,3325,2015-10-01
9446031,3325,2013-01-16
9261496,3325,2013-10-04
9121847,3325,2011-01-03
16/761100,3325,
10857670,1515,2016-07-18
10857669,1515,2013-10-30
10850406,1515,2018-04-27
10535256,1515,
10470799,1515,2017-04-21
10262428,1515,
10176244,1515,2013-07-12
10151304,1515,2015-08-06
10071487,1515,2015-05-06
9885774,1515,2015-04-17
9801081,1515,2015-10-27
9686867,1515,2012-12-21
9286312,1515,2013-04-12
9281108,1515,2014-10-16
9031413,1515,2013-07-10
9027336,1515,2012-03-15
8912872,1515,2012-04-30
8106944,1515,2007-01-18
16/539772,1515,
16/179223,1515,
16/283158,1515,
16/671525,1515,
16/406809,1515,
15/941449,1515,
16/835408,1515,
16/638270,1515,
16/592171,1515,
15/342987,1515,
17/085641,1515,
16/730613,1515,
16/494291,1515,
16/511492,1515,
16/440546,1515,
16/851315,1515,
16/741039,1515,
62/752279,1515,
9545915,4235,2013-12-03
8612077,4235,2011-07-06
15/170900,4235,
14/065714,4235,
17/004296,17345,
10075064,23755,2015-07-06
9660520,23755,2014-04-08
4326191,23755,
10974208,15690,2017-05-11
10672988,15690,2016-10-18
10565038,1480,2018-11-27
9720975,1480,2013-01-30
9270412,1480,2014-06-25
9251527,1480,2012-08-29
9201968,1480,2012-08-29
9143175,1480,2014-03-31
8724715,1480,2012-02-17
8526451,1480,2012-02-24
8130776,1480,2009-08-28
8068426,1480,2009-05-29
16/241413,1480,
16/683918,1480,
9628272,1080,
8909967,1080,
8904154,1080,2011-04-15
8386801,1080,2011-03-03
7904731,1080,2009-01-29
7840803,1080,2003-04-04
7818569,1080,2006-06-01
7757083,1080,2006-06-01
7681103,1080,2006-06-01
16/794849,15665,
8249870,1450,
10151304,1535,2015-08-06
8766665,1535,2011-09-06
8013629,1535,2009-09-16
16/444467,5495,
8965676,4840,2012-07-13
10989803,1490,2018-08-21
10992159,1490,2018-01-12
10838035,1490,2014-12-22
10756831,1490,2018-07-31
10746852,1490,2016-10-28
10674435,1490,2017-03-14
10491048,1490,2017-10-11
9958526,1490,2014-12-22
9961495,1490,2016-03-17
9958529,1490,2015-04-10
9885774,1490,2015-04-17
9882419,1490,2015-05-28
9800076,1490,2014-09-30
9801081,1490,2015-10-27
9753131,1490,2014-10-09
9544167,1490,2014-11-19
9504006,1490,2016-01-28
9313072,1490,2014-11-19
9268025,1490,
9225402,1490,2012-07-31
9203480,1490,2012-10-05
9189254,1490,2010-10-01
9031180,1490,2012-10-05
8983011,1490,2012-07-31
8081641,1490,2006-09-27
15/933921,1490,
16/860591,1490,
16/225837,1490,
16/456406,1490,
16/689716,1490,
15/568,5735,
11022826,2085,2020-05-12
10962610,2085,2019-01-29
10895542,2085,2020-05-11
10768659,2085,2019-02-12
10648933,2085,2018-12-26
10649306,2085,2019-02-25
10648934,2085,2019-01-17
10634851,2085,2018-05-17
10619993,2085,2019-06-06
10522326,2085,2018-02-14
10429718,2085,2017-10-24
10359272,2085,2017-09-26
10312387,2085,2017-02-17
10268232,2085,2017-06-02
10261389,2085,2017-06-22
10197515,2085,2014-07-08
10158481,2085,2016-05-27
10126506,2085,2017-04-12
9991113,2085,2017-06-05
9798219,2085,2016-06-03
9791258,2085,2016-04-29
9766181,2085,2014-06-27
9709440,2085,2014-07-08
9588416,2085,2014-11-10
9389063,2085,2014-04-04
9354039,2085,2015-06-05
8744086,2085,2012-10-05
16/670280,2085,
16/842048,2085,
16/684917,2085,
16/986383,2085,
16/907741,2085,
16/994844,2085,
16/680908,2085,
16/807662,2085,
16/876477,2085,
16/268578,2085,
16/826364,2085,
16/268566,2085,
16/827795,2085,
16/368957,17520,
10910559,17175,2019-05-31
16/260860,17175,
9820636,5640,2017-05-31
9504546,5640,2015-05-05
9448061,5640,2013-01-22
9291565,5640,2012-06-27
9175945,5640,2013-01-22
9170199,5640,2012-06-27
9170200,5640,2012-06-27
9140649,5640,2012-06-27
9097512,5640,2014-02-26
9013701,5640,2013-01-22
8976263,5640,2013-09-05
8874404,5640,2013-01-22
8845526,5640,2012-06-27
8743377,5640,2013-01-22
8619154,5640,2012-10-26
8497934,5640,2010-11-23
8493574,5640,2013-02-06
8384916,5640,2011-06-27
8319184,5640,2009-07-24
8310560,5640,2009-07-24
8116853,5640,2009-07-24
8116854,5640,2009-07-24
8112146,5640,2009-07-24
8107086,5640,2009-07-24
6108458,5640,
5850485,5640,
16/091897,5640,
16/548137,5640,
16/393645,5640,
10898443,16970,2018-08-22
10851069,16970,2017-04-04
10835486,16970,2016-12-15
10786446,16970,2018-11-26
10730983,16970,2017-06-13
10729818,16970,2017-05-05
10709818,16970,2016-11-02
10426735,16970,2015-08-03
10172791,16970,2015-09-14
16/289390,16970,
16/584170,16970,
15/588460,16970,
17/024148,16970,
10903528,3725,2018-11-16
10626514,3725,
10396404,3725,2016-02-26
10205195,3725,2015-04-03
10177405,3725,2013-10-04
10170799,3725,2015-12-14
10090564,3725,2014-03-13
9997808,3725,2015-06-30
9905888,3725,2014-10-29
9786955,3725,2014-03-10
9203109,3725,2013-03-07
9076996,3725,2010-07-19
9000713,3725,2011-09-20
8764962,3725,2011-08-19
8323816,3725,2009-07-20
8268471,3725,2007-08-15
7026071,3725,2001-05-22
6361901,3725,
4517253,3725,
16/726137,3725,
4113560,3235,
10997329,1020,2016-02-01
10972713,1020,2019-12-23
10834372,1020,2018-06-05
10638942,1020,2014-06-25
10636149,1020,2017-11-21
10380745,1020,2017-02-28
10354397,1020,2016-03-11
10288420,1020,2015-07-31
10242427,1020,
10217218,1020,2018-05-17
10129658,1020,2014-07-21
10037609,1020,
10007986,1020,2017-09-29
9967538,1020,2015-02-04
9842404,1020,2014-05-15
9756316,1020,2014-11-03
9710917,1020,2014-05-15
9338331,1020,2015-01-08
9131118,1020,2012-11-14
8791942,1020,
8451338,1020,
8081838,1020,
7945107,1020,
7146059,1020,
16/824206,1020,
16/179223,1020,
10418783,22215,
10966826,5960,2020-05-15
10780195,5960,2016-06-23
10736914,5960,2018-01-29
10526457,5960,2016-09-30
10376162,5960,2017-09-19
10342894,5960,2016-10-14
10318707,5960,2012-11-05
9877984,5960,2014-12-23
9707313,5960,2014-07-30
9480404,5960,2009-10-13
9301926,5960,2014-04-10
9091617,5960,2012-10-30
9040092,5960,2006-04-21
9011837,5960,2008-05-06
8802072,5960,2012-04-13
8252339,5960,2007-04-05
8062673,5960,2007-04-05
5766584,5960,1995-06-02
5766584,5960,1995-06-02
5593974,5960,
15/055012,5960,
16/415430,5960,
16/446419,5960,
16/446427,5960,
16/043122,5960,
16/455835,5960,
16/890905,5960,
15/820906,5165,
16/162060,17010,
17/066534,17010,
15/934029,17010,
16/331772,17890,
16/894359,17890,
16/931389,17890,
16/405380,17890,
16/178696,17890,
10847553,1260,2018-01-12
10672608,1260,2017-01-20
10510560,1260,2016-08-31
10483351,1260,2016-09-02
10418273,1260,2016-10-11
10049947,1260,2015-07-06
10049916,1260,2015-05-22
9490330,1260,2015-04-01
8120060,1260,2006-11-01
8012592,1260,2006-11-01
7791107,1260,2004-06-16
7705370,1260,2006-11-01
7682952,1260,2004-11-30
7535089,1260,2006-11-01
7495266,1260,2004-06-16
7304336,1260,2004-02-13
7301180,1260,2002-06-18
7250359,1260,2001-12-17
7081410,1260,2004-04-16
7005668,1260,2003-06-25
6921914,1260,2004-03-17
6713326,1260,2003-03-04
6689211,1260,2000-06-22
6573126,1260,2001-08-10
6521041,1260,1999-04-09
6291321,1260,1999-03-09
6232138,1260,1998-11-24
6171936,1260,
6107653,1260,1998-06-23
6039803,1260,
16/343075,1260,
15/733527,1260,
10889501,1840,2018-08-23
10867887,1840,2015-07-28
10739089,1840,
10640954,1840,2017-11-30
10465995,1840,2019-04-11
10161037,1840,2014-03-19
10139169,1840,2012-10-22
10072638,1840,2014-01-09
10043932,1840,2014-08-20
9929690,1840,2014-10-31
9914866,1840,2014-11-13
9835363,1840,2014-01-10
8986814,1840,2012-11-21
8865297,1840,2013-06-03
8678075,1840,2009-12-01
17/091141,1840,
16/882524,1840,
16/394447,1840,
16/460683,1840,
17/006826,1840,
16/231865,1840,
16/993207,1840,
16/882522,1840,
16/194262,1840,
16/568008,1840,
9703045,3055,2015-10-21
317239,3055,
10865213,19240,2018-10-22
10106555,19240,2017-02-16
16/548143,18740,
16/485822,18740,
10375467,2215,2016-05-10
9492969,2215,2011-05-31
7998330,2215,2007-03-16
8980656,2215,2012-11-06
61/864373,2215,
15/767274,2215,
16/812082,2215,
15/975452,2215,
10851069,17040,2017-04-04
10566492,22655,2018-06-05
10475601,22655,2018-05-09
9991076,22655,2015-07-27
9419147,22655,2015-01-09
8933496,22655,2011-11-07
19/44741,22655,
16/107566,22655,
9251527,6245,2012-08-29
9201968,6245,2012-08-29
10596176,17960,2016-08-09
10695444,17000,2019-02-06
10201618,17000,2016-06-17
9840479,17000,2015-07-01
16/879065,17000,
16/502551,17000,
11009020,6405,2019-05-06
10068740,6405,2013-03-14
10045752,6405,2014-11-12
9960005,6405,2015-02-06
9895706,6405,2016-05-03
9669416,6405,2013-06-14
9388916,6405,
9358556,6405,2013-06-14
9196447,6405,2013-10-30
8198106,6405,2008-09-19
7935924,6405,2008-07-07
7935923,6405,2008-07-07
7900336,6405,
16/303890,6405,
14/589732,6405,
16/868000,6405,
16/116637,6405,
16/116656,6405,
10509186,2060,2017-07-27
10406723,2060,2014-03-13
10338000,2060,2013-09-24
10112321,2060,2014-03-13
9861810,2060,2013-06-17
9512036,2060,2013-03-14
9365013,2060,2011-07-07
9263614,2060,2010-10-27
8863556,2060,2007-10-03
8663522,2060,2011-10-12
8630519,2060,2011-10-05
8516856,2060,2005-12-06
8189257,2060,2009-05-01
8098966,2060,2010-06-18
7970022,2060,2009-02-26
7805029,2060,2009-03-05
7567740,2060,2006-09-28
7311962,2060,2002-07-16
7295734,2060,2004-07-14
7292758,2060,2005-07-01
7272285,2060,2003-12-10
7184641,2060,2005-05-06
6903873,2060,2000-08-08
6671097,2060,2002-05-16
6603911,2060,
6463200,2060,1999-10-14
6433931,2060,2000-01-10
6130780,2060,1999-02-19
15/816964,2060,
16/361157,2060,
16/689453,2060,
15/983051,2060,
10097044,2470,2016-06-20
9557423,2470,2009-04-20
9116537,2470,2011-05-20
8097983,2470,2009-05-08
7825543,2470,2008-03-26
17/009041,2470,
10997329,4870,2016-02-01
10262428,4870,
9665791,4870,2015-04-03
8744185,4870,2012-04-17
10997329,1025,2016-02-01
10972713,1025,2019-12-23
10834372,1025,2018-06-05
10636149,1025,2017-11-21
10380745,1025,2017-02-28
10288420,1025,2015-07-31
10242427,1025,
10217218,1025,2018-05-17
10129658,1025,2014-07-21
10037609,1025,
10007986,1025,2017-09-29
9842404,1025,2014-05-15
9756316,1025,2014-11-03
9710917,1025,2014-05-15
9338331,1025,2015-01-08
9131118,1025,2012-11-14
8451338,1025,
7715589,1025,
5526446,1025,
16/179223,1025,
8537717,7875,2010-08-26
8458259,7875,2011-12-23
8103767,7875,2009-01-16
7808926,7875,2007-10-02
7500002,7875,2005-11-07
7295523,7875,2000-05-23
7127513,7875,
6963915,7875,2002-06-03
6553413,7875,2000-06-28
6553420,7875,1998-06-02
6430618,7875,1998-03-13
6108703,7875,1999-05-19
10036885,3145,2015-05-13
16/900615,3145,
16/046816,16885,
15/952999,16885,
16/893922,16885,
16/683917,20910,
10593879,5605,2019-01-10
10439123,5605,2018-06-19
9959920,5605,2017-03-08
16/932908,5605,
10839515,2745,2018-04-27
10642019,2745,2017-02-10
10416434,2745,2018-01-26
10070784,2745,2015-11-09
9978159,2745,2015-12-28
9269144,2745,2011-04-29
8923349,2745,2013-04-11
8405834,2745,2010-12-28
8315282,2745,2008-10-22
7884945,2745,2006-01-20
7414779,2745,2006-01-20
6564087,2745,1999-07-22
6501551,2745,
6485413,2745,
6421164,2745,2001-06-13
6282011,2745,2000-06-26
6134003,2745,1996-02-27
6111645,2745,1998-05-15
5459570,2745,1993-03-16
5321501,2745,1992-04-29
5321501,2745,1992-04-29
16/496371,2745,
16/611011,2745,
15/340530,2745,
11015063,3355,2017-03-21
10695723,3355,2016-06-19
10525419,3355,
10478802,3355,2014-05-09
10479895,3355,2017-04-05
10307760,3355,2016-07-25
10294756,3355,2011-08-25
10202711,3355,2010-08-23
10034958,3355,2014-06-19
9583779,3355,2014-02-04
9469083,3355,2013-07-01
9352258,3355,2014-01-10
9289302,3355,2009-07-20
9120669,3355,2012-04-13
9120669,3355,2012-04-13
8091692,3355,
7896019,3355,
61/376811,3355,
7505774,3355,2002-08-16
7166650,3355,2005-01-07
6852772,3355,2002-09-24
6711941,3355,2001-08-13
5588509,3355,
16/653977,3355,
17/072025,3355,
17/072025,3355,
16/271770,3355,
16/565634,15405,
10090466,1690,2017-07-21
9842721,1690,2016-08-23
9536698,1690,2015-08-21
10740782,2195,
15/685116,2195,
15/080759,2195,
10551381,8040,2017-02-10
9488613,8040,2012-03-02
5998578,8040,
5985657,8040,
5681933,8040,
5510462,8040,
5286847,8040,
5001057,8040,
4820639,8040,
4766069,8040,
4762914,8040,
16/707508,8040,
16/015379,8040,
11001319,3880,2018-09-27
10800127,3880,2017-11-07
10710698,3880,2016-11-01
10498342,3880,2018-10-15
10384416,3880,2017-02-14
10155314,3880,2016-05-06
10155313,3880,2016-04-22
10145110,3880,2017-07-14
10046820,3880,2017-06-26
10012569,3880,2016-08-02
9834747,3880,2014-07-31
9809977,3880,2016-05-06
9809001,3880,2014-03-07
9690286,3880,2013-06-21
9566758,3880,2013-08-07
9525330,3880,2014-03-18
9506485,3880,2012-11-05
9404835,3880,2014-09-09
9073962,3880,2013-07-12
8986809,3880,2011-10-19
8828335,3880,2013-02-26
8820357,3880,2012-08-07
8766665,3880,2011-09-06
8742794,3880,2009-04-13
8692575,3880,2011-10-11
8674576,3880,2010-01-27
8666547,3880,2010-03-25
8590377,3880,2011-02-08
8473123,3880,2011-02-18
8383061,3880,2011-04-04
8235071,3880,2010-08-30
8041037,3880,2005-10-04
8035414,3880,2009-04-13
8013629,3880,2009-09-16
7918244,3880,2008-02-08
7860687,3880,2007-04-23
7848838,3880,2007-06-25
7784495,3880,2006-05-02
7755765,3880,2004-03-17
7560927,3880,2004-08-27
7221275,3880,2003-09-03
7209867,3880,2003-10-15
6642837,3880,
6584214,3880,
6211799,3880,
6208253,3880,
6200508,3880,
6066954,3880,
6051981,3880,
6025725,3880,
6025726,3880,
5917322,3880,
5914701,3880,
5914610,3880,
5844415,3880,
5729388,3880,
5612973,3880,
5247261,3880,
08/606540,3880,
08/947255,3880,
15/391745,3880,
16/179877,3880,
15/934547,3880,
16/812502,3880,
16/882911,3880,
16/883434,3880,
16/178643,3880,
17/085641,20530,
16/671525,20530,
16/835408,20530,
16/179223,20530,
16/440546,20530,
16/730613,20530,
8318902,5300,2007-08-10
10817509,2315,2018-03-15
10515292,2315,2017-06-15
8386264,2315,2008-04-11
8223589,2315,
5822729,2315,
16/099589,2315,
8762736,4335,2009-04-02
11012006,1780,2018-04-18
10973276,1780,2017-10-23
9494615,1780,2009-11-03
8871074,1780,
7537825,1780,2006-03-22
7092606,1780,2003-07-15
7110628,1780,2003-07-14
6708556,1780,2000-05-31
5621168,1780,
5622413,1780,
5588717,1780,
10406723,1805,2014-03-13
10109752,1805,2013-11-26
9000416,1805,2013-01-17
9543980,1770,2015-02-06
8023570,1770,2008-02-06
6400826,1770,1999-04-27
6396937,1770,
6314192,1770,1998-05-21
6233347,1770,1998-12-07
16/179223,1770,
6549660,5090,
5963670,5090,
11004943,1860,2019-04-05
10974208,1860,2017-05-11
10943982,1860,2018-09-11
10865336,1860,2016-12-11
10680194,1860,2016-01-12
10128341,1860,2017-03-17
10109760,1860,2016-04-08
9527741,1860,2014-05-05
9419147,1860,2015-01-09
8933496,1860,2011-11-07
15/309797,1860,
16/901778,1860,
17/088519,1860,
16/233410,23805,
16/416781,23805,
16/959600,23805,
16/233410,4880,
16/416781,4880,
16/959600,4880,
10638942,1510,2014-06-25
10217218,1510,2018-05-17
10007986,1510,2017-09-29
9295397,1510,2014-06-16
8868163,1510,2012-10-19
8346349,1510,2009-01-15
8340746,1510,2009-07-16
16/824206,1510,
16/002965,17015,
10668435,4270,2018-01-23
9901879,4270,2014-10-31
16/860054,4270,
10962610,14865,2019-01-29
10739728,14865,2018-12-27
62/984136,14865,
62/916945,14865,
62/916945,14865,
17/071319,14865,
17/074918,14865,
8310130,1395,2011-03-04
7994686,1395,2007-04-26
7923895,1395,2008-09-10
7541715,1395,2005-06-13
9004683,5265,2011-12-29
9033497,5265,2012-03-22
9035166,5265,2010-06-23
8855907,5265,2009-05-01
8710476,5265,
8934166,5265,2012-02-29
8712110,5265,2009-12-23
8871121,5265,2008-10-23
8427014,5265,
8233756,5265,2009-11-06
8249401,5265,2009-11-06
8274731,5265,2010-04-16
7995879,5265,2009-07-28
7751112,5265,2008-12-09
7569763,5265,2006-09-13
7411445,5265,2006-04-27
7109408,5265,2004-03-15
